login_hour,session_duration,data_download_mb,transaction_amount,access_count,privilege_level,device_change,location_change,failed_logins,is_off_hours,login_frequency,risk_score,hour_of_day,day_of_week,is_weekend,data_intensity,access_rate,role_encoded,is_attack,attack_class
0.52173913,0.09273183,0.00026,0.000322,0.054054054,2,0,0,0.0,0,0.0,0.0716,12,0,0,6.84e-06,0.001461988,2,0,3
0.47826087,0.055137845,6e-05,0.000444,0.081081081,1,0,0,0.0,0,0.0,0.1975,11,1,0,2.61e-06,0.003623188,4,0,3
0.782608696,0.167919799,6e-05,0.000934,0.040540541,2,0,0,0.0,0,0.666666667,0.034,18,0,0,8.82e-07,0.000612745,2,0,3
0.565217391,0.105263158,0.00054,0.0009,0.081081081,3,0,0,0.0,0,0.666666667,0.0585,13,6,1,1.26e-05,0.001937984,3,0,3
0.391304348,0.102756892,0.00014,0.001868,0.121621622,2,0,0,0.0,0,1.0,0.0325,9,5,1,3.33e-06,0.00297619,2,0,3
0.347826087,0.107769424,8e-05,0.002582,0.094594595,1,0,0,0.0,0,1.0,0.0698,8,3,0,1.82e-06,0.002209596,2,0,3
0.782608696,0.082706767,0.00028,0.00027,0.054054054,1,0,0,0.0,0,0.333333333,0.0493,18,1,0,8.24e-06,0.001633987,2,0,3
0.652173913,0.070175439,0.00022,0.000154,0.108108108,1,0,0,0.0,0,1.0,0.0207,15,4,0,7.59e-06,0.003831418,3,0,3
0.608695652,0.135338346,1.0,1.0,0.081081081,5,0,0,0.0,0,0.666666667,0.0796,14,1,0,0.018181818,0.001515152,1,0,3
0.347826087,0.122807018,0.00046,0.00066,0.040540541,1,0,0,0.0,0,0.0,0.0489,8,6,1,9.2e-06,0.000833333,2,0,3
0.695652174,0.087719298,0.0,0.00102,0.108108108,2,0,0,0.0,0,0.333333333,0.1246,16,5,1,0.0,0.00308642,1,0,3
0.782608696,0.135338346,8e-05,0.00037,0.040540541,1,0,0,0.0,0,0.0,0.026,18,3,0,1.45e-06,0.000757576,3,0,3
0.434782609,0.102756892,0.0,0.0008,0.040540541,1,0,0,0.0,0,0.333333333,0.067,10,3,0,0.0,0.000992063,2,0,3
0.652173913,0.05764411,0.00038,0.00037,0.040540541,1,0,0,0.0,0,0.0,0.2125,15,2,0,1.58e-05,0.001736111,4,0,3
0.173913043,0.005012531,4e-05,0.001674,0.648648649,1,1,1,1.0,1,0.333333333,0.7829,4,1,0,1.33e-05,0.222222222,3,1,1
0.652173913,0.100250627,0.00028,0.000258,0.067567568,2,0,0,0.0,0,1.0,0.072,15,2,0,6.83e-06,0.001693767,2,0,3
0.782608696,0.087719298,0.00016,0.001602,0.135135135,1,0,0,0.0,0,0.333333333,0.0274,18,2,0,4.44e-06,0.003858025,2,0,3
0.739130435,0.110275689,0.00032,0.000846,0.067567568,1,0,0,0.0,0,1.0,0.0639,17,6,1,7.11e-06,0.00154321,2,0,3
0.695652174,0.107769424,4e-05,0.000758,0.054054054,3,0,0,0.0,0,0.0,0.0449,16,0,0,9.09e-07,0.001262626,2,0,3
0.739130435,0.157894737,0.00032,0.0016,0.067567568,1,0,0,0.0,0,1.0,0.1543,17,3,0,5e-06,0.001085069,1,0,3
0.739130435,0.117794486,0.00024,0.00013,0.081081081,1,0,0,0.0,0,1.0,0.0733,17,3,0,5e-06,0.001736111,2,0,3
0.130434783,0.0,6e-05,0.000294,0.702702703,2,1,1,0.894736842,1,0.0,0.9206,3,1,0,6e-05,0.722222222,2,1,1
0.565217391,0.110275689,0.00094,0.000714,0.067567568,2,0,0,0.0,0,0.666666667,0.0779,13,0,0,2.09e-05,0.00154321,2,0,3
0.347826087,0.142857143,2e-05,0.001542,0.081081081,3,0,0,0.0,0,0.0,0.1837,8,3,0,3.45e-07,0.001436782,4,0,3
0.695652174,0.152882206,0.00022,0.000538,0.094594595,2,0,0,0.0,0,0.666666667,0.0274,16,5,1,3.55e-06,0.0015681,2,0,3
0.695652174,0.125313283,8e-05,0.000398,0.081081081,1,0,0,0.0,0,0.333333333,0.0262,16,3,0,1.57e-06,0.001633987,3,0,3
0.565217391,0.080200501,6e-05,0.000628,0.081081081,1,0,0,0.0,0,1.0,0.0426,13,1,0,1.82e-06,0.002525253,2,0,3
0.130434783,0.005012531,8e-05,0.001494,0.77027027,1,1,1,0.842105263,1,0.0,0.8253,3,2,0,2.67e-05,0.263888889,2,1,1
0.347826087,0.09273183,0.00036,0.00049,0.297297297,5,0,0,0.210526316,0,0.666666667,0.5141,8,4,0,9.47e-06,0.008040936,2,1,4
0.434782609,0.09273183,0.00014,0.000694,0.108108108,5,0,0,0.0,0,0.0,0.3835,10,5,1,3.68e-06,0.002923977,2,0,3
0.347826087,0.147869674,0.00012,0.00031,0.054054054,1,0,0,0.0,0,0.666666667,0.1549,8,0,0,2e-06,0.000925926,1,0,3
0.608695652,0.085213033,0.00014,0.00236,0.067567568,2,1,1,0.0,0,0.666666667,0.2243,14,5,1,4e-06,0.001984127,3,1,0
0.086956522,0.005012531,0.00016,0.000556,0.527027027,1,1,1,0.736842105,1,0.333333333,0.6881,2,1,0,5.33e-05,0.180555556,2,1,1
0.391304348,0.120300752,0.0001,0.001386,0.108108108,1,0,0,0.0,0,0.0,0.1417,9,1,0,2.04e-06,0.002267574,1,0,3
0.347826087,0.115288221,0.0,0.000542,0.108108108,1,0,0,0.0,0,0.0,0.0675,8,6,1,0.0,0.002364066,2,0,3
0.347826087,0.115288221,0.0,0.000308,0.067567568,1,0,0,0.0,0,0.333333333,0.0212,8,2,0,0.0,0.001477541,2,0,3
0.391304348,0.112781955,0.0001,0.000242,0.054054054,2,0,0,0.0,0,0.666666667,0.0474,9,5,1,2.17e-06,0.001207729,2,0,3
0.347826087,0.097744361,0.00022,0.000528,0.081081081,1,0,0,0.0,0,0.666666667,0.2118,8,6,1,5.5e-06,0.002083333,4,0,3
0.043478261,0.007518797,0.00016,0.001392,0.716216216,5,1,1,0.263157895,1,1.0,0.9384,1,2,0,4e-05,0.184027778,2,1,1
0.043478261,0.005012531,8e-05,0.000412,0.864864865,2,1,1,0.736842105,1,0.0,0.7927,1,6,1,2.67e-05,0.296296296,2,1,1
0.652173913,0.167919799,0.00062,0.000738,0.054054054,2,0,0,0.0,0,0.0,0.064,15,6,1,9.12e-06,0.000816993,2,0,3
0.565217391,0.107769424,0.00028,0.002678,0.054054054,2,0,0,0.0,0,0.333333333,0.2228,13,1,0,6.36e-06,0.001262626,4,0,3
0.434782609,0.157894737,8e-05,0.000264,0.121621622,1,0,0,0.0,0,1.0,0.217,10,6,1,1.25e-06,0.001953125,4,0,3
0.434782609,0.077694236,0.00018,0.000354,0.067567568,1,0,0,0.0,0,0.0,0.0704,10,3,0,5.63e-06,0.002170139,2,0,3
0.652173913,0.070175439,0.00018,0.000132,0.054054054,2,0,0,0.0,0,1.0,0.0219,15,5,1,6.21e-06,0.001915709,3,0,3
0.47826087,0.135338346,0.0002,0.00023,0.378378378,5,0,0,0.157894737,0,1.0,0.6217,11,6,1,3.64e-06,0.007070707,4,1,4
0.739130435,0.117794486,0.0,0.002592,0.081081081,1,0,0,0.0,0,0.333333333,0.1742,17,0,0,0.0,0.001736111,4,0,3
0.52173913,0.087719298,0.00034,0.00205,0.0,1,0,0,0.0,0,0.666666667,0.0651,12,4,0,9.44e-06,0.0,2,0,3
0.0,1.0,0.08644,9.6e-05,0.040540541,2,0,1,0.0,1,0.0,0.694,0,4,0,0.0002161,0.000104167,2,1,2
0.52173913,0.030075188,0.00024,0.00072,0.202702703,2,1,1,0.0,0,0.0,0.4175,12,3,0,1.85e-05,0.016025641,4,1,0
0.434782609,0.09273183,2e-05,0.00019,0.054054054,2,0,0,0.0,0,0.333333333,0.0253,10,1,0,5.26e-07,0.001461988,2,0,3
0.652173913,0.170426065,0.00022,0.001148,0.081081081,1,0,0,0.0,0,0.333333333,0.2141,15,6,1,3.19e-06,0.001207729,0,0,3
0.695652174,0.025062657,0.0001,0.000182,0.081081081,1,0,0,0.0,0,0.0,0.0313,16,3,0,9.09e-06,0.007575758,2,0,3
0.434782609,0.09273183,0.00036,0.00036,0.081081081,1,0,0,0.0,0,0.0,0.1315,10,0,0,9.47e-06,0.002192982,1,0,3
0.47826087,0.025062657,6e-05,0.001336,0.094594595,1,0,0,0.0,0,0.0,0.0454,11,6,1,5.45e-06,0.008838384,3,0,3
0.434782609,0.110275689,0.0002,0.000224,0.067567568,3,0,0,0.0,0,0.0,0.1748,10,0,0,4.44e-06,0.00154321,1,0,3
0.652173913,0.127819549,0.00012,0.000254,0.013513514,2,0,0,0.0,0,1.0,0.02,15,1,0,2.31e-06,0.000267094,2,0,3
0.52173913,0.125313283,0.0001,0.001666,0.108108108,2,0,0,0.0,0,0.0,0.0434,12,6,1,1.96e-06,0.002178649,2,0,3
0.347826087,0.060150376,0.0,0.000758,0.094594595,1,0,0,0.0,0,0.666666667,0.0473,8,2,0,0.0,0.003888889,2,0,3
0.739130435,0.147869674,2e-05,0.000372,0.040540541,3,0,0,0.0,0,1.0,0.0712,17,3,0,3.33e-07,0.000694444,2,0,3
0.782608696,0.137844612,2e-05,0.000612,0.040540541,2,0,0,0.0,0,1.0,0.0582,18,2,0,3.57e-07,0.000744048,2,0,3
0.086956522,0.007518797,0.00024,0.00035,0.851351351,1,1,1,0.368421053,1,0.0,0.944,2,5,1,6e-05,0.21875,2,1,1
0.739130435,0.010025063,6e-05,2.8e-05,0.067567568,2,0,0,0.0,0,0.666666667,0.0391,17,2,0,1.2e-05,0.013888889,2,0,3
0.47826087,0.152882206,0.00034,0.003216,0.027027027,3,0,0,0.0,0,1.0,0.171,11,5,1,5.48e-06,0.000448029,4,0,3
0.782608696,0.125313283,4e-05,7.8e-05,0.067567568,1,0,0,0.0,0,0.0,0.0549,18,2,0,7.84e-07,0.001361656,2,0,3
0.52173913,0.142857143,0.00014,0.000242,0.040540541,1,0,0,0.0,0,0.666666667,0.2143,12,0,0,2.41e-06,0.000718391,4,0,3
0.434782609,0.137844612,0.0003,0.00018,0.067567568,4,0,0,0.0,0,0.666666667,0.3766,10,2,0,5.36e-06,0.001240079,1,0,3
0.52173913,0.110275689,2e-05,0.000218,0.081081081,2,0,0,0.0,0,1.0,0.0477,12,4,0,4.44e-07,0.001851852,2,0,3
0.782608696,0.102756892,6e-05,0.001912,0.121621622,1,1,1,0.0,0,0.333333333,0.2298,18,5,1,1.43e-06,0.00297619,2,1,0
0.652173913,0.102756892,0.0003,2.8e-05,0.121621622,2,0,0,0.0,0,1.0,0.1627,15,6,1,7.14e-06,0.00297619,1,0,3
0.52173913,0.102756892,0.00042,0.001228,0.067567568,1,0,0,0.0,0,1.0,0.2031,12,1,0,1e-05,0.001653439,4,0,3
0.695652174,0.115288221,0.00024,0.00024,0.135135135,1,0,0,0.0,0,0.666666667,0.2111,16,6,1,5.11e-06,0.002955083,4,0,3
0.47826087,0.107769424,0.0002,0.002292,0.121621622,2,1,1,0.0,0,1.0,0.267,11,2,0,4.55e-06,0.002840909,2,1,0
0.347826087,0.080200501,6e-05,0.000714,0.054054054,1,0,0,0.0,0,0.0,0.0209,8,5,1,1.82e-06,0.001683502,2,0,3
0.47826087,0.147869674,0.00016,0.000224,0.081081081,1,0,0,0.0,0,0.666666667,0.0369,11,5,1,2.67e-06,0.001388889,2,0,3
0.391304348,0.09273183,0.00016,0.001662,0.081081081,2,0,0,0.0,0,0.666666667,0.0791,9,3,0,4.21e-06,0.002192982,2,0,3
0.782608696,0.045112782,4e-05,4e-05,0.067567568,1,0,0,0.0,0,0.0,0.0747,18,2,0,2.11e-06,0.003654971,2,0,3
0.695652174,0.035087719,0.00026,0.00115,0.054054054,1,0,0,0.0,0,0.333333333,0.1333,16,6,1,1.73e-05,0.003703704,1,0,3
0.52173913,0.142857143,0.00054,0.000158,0.013513514,1,0,0,0.0,0,0.333333333,0.0678,12,3,0,9.31e-06,0.000239464,2,0,3
0.695652174,0.087719298,0.00034,0.000638,0.027027027,5,0,0,0.0,0,0.333333333,0.4159,16,0,0,9.44e-06,0.000771605,2,0,3
0.391304348,0.135338346,0.0001,0.00025,0.040540541,4,0,0,0.0,0,0.666666667,0.4296,9,1,0,1.82e-06,0.000757576,4,0,3
0.565217391,0.107769424,2e-05,0.001512,0.0,5,0,0,0.0,0,1.0,0.3724,13,6,1,4.55e-07,0.0,2,0,3
0.347826087,0.135338346,0.00094,0.000224,0.527027027,5,0,0,0.105263158,0,0.666666667,0.4277,8,2,0,1.71e-05,0.009848485,2,1,4
0.652173913,0.095238095,0.0,0.000932,0.067567568,2,0,0,0.0,0,0.0,0.1806,15,0,0,0.0,0.001780627,4,0,3
0.652173913,0.105263158,8e-05,0.000212,0.189189189,3,0,0,0.0,0,1.0,0.0661,15,3,0,1.86e-06,0.004521964,3,0,3
0.391304348,0.087719298,2e-05,0.002072,0.027027027,1,0,0,0.0,0,0.0,0.1984,9,2,0,5.56e-07,0.000771605,0,0,3
0.782608696,0.102756892,0.00022,0.000514,0.040540541,3,0,0,0.0,0,1.0,0.0554,18,2,0,5.24e-06,0.000992063,2,0,3
0.652173913,0.130325815,0.00014,0.003088,0.121621622,1,0,0,0.0,0,0.333333333,0.0397,15,2,0,2.64e-06,0.002358491,2,0,3
0.347826087,0.087719298,4e-05,0.00048,0.054054054,2,0,0,0.0,0,0.666666667,0.0595,8,3,0,1.11e-06,0.00154321,2,0,3
0.695652174,0.09273183,0.00014,0.00012,0.067567568,2,0,0,0.0,0,0.333333333,0.0216,16,6,1,3.68e-06,0.001827485,2,0,3
0.739130435,0.157894737,0.0,1e-05,0.040540541,1,0,0,0.0,0,0.666666667,0.0567,17,1,0,0.0,0.000651042,2,0,3
0.086956522,0.007518797,6e-05,0.001204,0.810810811,2,1,1,0.473684211,1,1.0,0.9731,2,5,1,1.5e-05,0.208333333,4,1,1
0.695652174,0.087719298,0.00012,0.002696,0.081081081,1,0,0,0.0,0,0.333333333,0.0669,16,2,0,3.33e-06,0.002314815,3,0,3
0.173913043,0.007518797,0.0,0.003102,0.716216216,2,1,1,0.315789474,1,0.333333333,0.9054,4,6,1,0.0,0.184027778,1,1,1
0.130434783,0.007518797,0.00046,0.002442,0.743243243,5,1,1,0.526315789,1,0.666666667,1.0,3,1,0,0.000115,0.190972222,4,1,1
0.695652174,0.097744361,0.00028,5.6e-05,0.175675676,1,0,0,0.0,0,1.0,0.0349,16,1,0,7e-06,0.004513889,3,0,3
0.695652174,0.155388471,0.00014,0.001466,0.027027027,2,0,0,0.0,0,0.0,0.0316,16,0,0,2.22e-06,0.000440917,2,0,3
0.782608696,0.07518797,0.00046,0.001312,0.054054054,1,0,0,0.0,0,0.666666667,0.065,18,1,0,1.48e-05,0.001792115,2,0,3
0.565217391,0.082706767,0.00028,0.002068,0.027027027,2,0,0,0.0,0,0.333333333,0.0428,13,0,0,8.24e-06,0.000816993,2,0,3
0.956521739,0.022556391,1.0,1.0,0.067567568,3,0,0,0.0,1,0.666666667,0.5885,22,2,0,0.1,0.006944444,2,1,2
0.347826087,0.052631579,0.0,0.001348,0.081081081,5,0,0,0.0,0,0.666666667,0.4234,8,1,0,0.0,0.003787879,2,0,3
0.47826087,0.072681704,0.0001,0.000278,0.0,2,0,0,0.0,0,0.666666667,0.0716,11,0,0,3.33e-06,0.0,2,0,3
0.652173913,0.100250627,0.0,0.000904,0.135135135,1,0,0,0.0,0,0.666666667,0.147,15,5,1,0.0,0.003387534,1,0,3
0.739130435,0.085213033,0.00042,0.000804,0.054054054,2,0,0,0.0,0,0.333333333,0.0516,17,5,1,1.2e-05,0.001587302,2,0,3
0.565217391,0.130325815,0.00032,0.001152,0.054054054,3,0,0,0.0,0,0.0,0.0794,13,5,1,6.04e-06,0.001048218,3,0,3
0.826086957,0.060150376,0.0002,0.000896,0.094594595,2,1,1,0.0,0,0.0,0.2603,19,0,0,8e-06,0.003888889,2,1,0
0.173913043,0.002506266,6e-05,0.001394,0.527027027,1,1,1,1.0,1,0.333333333,0.9374,4,1,0,3e-05,0.270833333,1,1,1
0.434782609,0.087719298,0.00022,0.001944,0.081081081,1,0,0,0.0,0,0.0,0.2078,10,3,0,6.11e-06,0.002314815,0,0,3
0.347826087,0.105263158,0.00014,0.000126,0.040540541,2,0,0,0.0,0,0.666666667,0.059,8,0,0,3.26e-06,0.000968992,2,0,3
0.391304348,0.085213033,2e-05,0.001102,0.094594595,2,0,0,0.0,0,0.0,0.2094,9,2,0,5.71e-07,0.002777778,4,0,3
0.695652174,0.065162907,8e-05,2.4e-05,0.067567568,3,0,0,0.0,0,0.333333333,0.2087,16,5,1,2.96e-06,0.002572016,0,0,3
0.347826087,0.027568922,0.0,0.000118,0.5,5,0,0,0.105263158,0,1.0,0.4045,8,6,1,0.0,0.042824074,2,1,4
0.739130435,0.080200501,0.00032,0.000204,0.054054054,1,0,0,0.0,0,0.333333333,0.1728,17,5,1,9.7e-06,0.001683502,1,0,3
0.565217391,0.090225564,0.0001,0.0,0.054054054,2,0,0,0.0,0,0.666666667,0.0287,13,5,1,2.7e-06,0.001501502,2,0,3
0.52173913,0.15037594,0.00018,0.000452,0.391891892,4,0,0,0.105263158,0,0.333333333,0.4639,12,3,0,2.95e-06,0.006602914,4,1,4
0.608695652,0.095238095,2e-05,0.00015,0.081081081,5,0,0,0.0,0,0.666666667,0.169,14,2,0,5.13e-07,0.002136752,3,0,3
0.173913043,0.005012531,0.00032,0.001308,0.635135135,2,1,1,0.526315789,1,1.0,0.7971,4,2,0,0.000106667,0.217592593,2,1,1
0.130434783,0.022556391,0.09504,0.000486,0.040540541,1,0,1,0.0,1,0.333333333,0.8159,3,3,0,0.009504,0.004166667,1,1,2
0.608695652,0.142857143,6e-05,0.001336,0.364864865,4,0,0,0.210526316,0,1.0,0.5202,14,1,0,1.03e-06,0.006465517,4,1,4
0.391304348,0.102756892,2e-05,0.000182,0.054054054,2,0,0,0.0,0,0.333333333,0.0517,9,3,0,4.76e-07,0.001322751,2,0,3
0.52173913,0.062656642,0.00032,0.00311,0.067567568,2,0,0,0.0,0,0.0,0.2239,12,6,1,1.23e-05,0.00267094,4,0,3
0.347826087,0.107769424,0.0001,0.001316,0.337837838,5,0,0,0.210526316,0,0.0,0.482,8,3,0,2.27e-06,0.007891414,2,1,4
0.130434783,0.005012531,8e-05,0.000146,0.716216216,2,1,1,0.473684211,1,0.666666667,0.8261,3,0,0,2.67e-05,0.24537037,2,1,1
0.130434783,0.005012531,0.00012,0.000498,0.797297297,2,1,1,0.789473684,1,1.0,0.8223,3,3,0,4e-05,0.273148148,2,1,1
0.565217391,0.09273183,4e-05,0.005192,0.040540541,3,0,0,0.0,0,0.0,0.0748,13,1,0,1.05e-06,0.001096491,2,0,3
0.782608696,0.070175439,0.00088,0.00014,0.027027027,5,0,0,0.0,0,0.666666667,0.4076,18,0,0,3.03e-05,0.000957854,2,0,3
0.695652174,0.157894737,4e-05,0.000688,0.040540541,1,0,0,0.0,0,0.666666667,0.1984,16,6,1,6.25e-07,0.000651042,0,0,3
0.652173913,0.157894737,6e-05,0.000776,0.027027027,3,0,0,0.0,0,0.0,0.0673,15,4,0,9.38e-07,0.000434028,3,0,3
0.608695652,0.157894737,0.0002,0.002768,0.108108108,3,1,1,0.0,0,0.0,0.2735,14,3,0,3.13e-06,0.001736111,2,1,0
0.434782609,0.112781955,6e-05,0.003076,0.054054054,4,0,0,0.0,0,0.666666667,0.2832,10,2,0,1.3e-06,0.001207729,2,0,3
0.695652174,0.102756892,0.00062,0.00075,0.081081081,1,0,0,0.0,0,0.666666667,0.0265,16,5,1,1.48e-05,0.001984127,2,0,3
0.695652174,0.070175439,0.0002,0.00085,0.054054054,4,0,0,0.0,0,0.666666667,0.2964,16,3,0,6.9e-06,0.001915709,2,0,3
0.739130435,0.130325815,0.00068,0.000166,0.108108108,1,0,0,0.0,0,0.333333333,0.0363,17,0,0,1.28e-05,0.002096436,2,0,3
0.652173913,0.090225564,8e-05,0.000898,0.027027027,4,0,0,0.0,0,0.333333333,0.0332,15,3,0,2.16e-06,0.000750751,3,0,3
0.695652174,0.137844612,2e-05,0.00094,0.067567568,3,0,0,0.0,0,0.666666667,0.0358,16,2,0,3.57e-07,0.001240079,2,0,3
0.130434783,0.0,0.00028,0.000298,0.743243243,1,1,1,0.894736842,1,0.0,0.9303,3,3,0,0.00028,0.763888889,2,1,1
0.608695652,0.137844612,8e-05,0.000422,0.067567568,1,0,0,0.0,0,0.333333333,0.0482,14,1,0,1.43e-06,0.001240079,3,0,3
0.347826087,0.040100251,2e-05,0.003392,0.067567568,1,0,0,0.0,0,0.333333333,0.0519,8,5,1,1.18e-06,0.004084967,2,0,3
0.347826087,0.055137845,0.0004,0.000106,0.054054054,2,0,0,0.0,0,0.0,0.021,8,3,0,1.74e-05,0.002415459,2,0,3
0.391304348,0.102756892,0.0,0.00092,0.135135135,1,0,0,0.0,0,0.0,0.0749,9,2,0,0.0,0.003306878,2,0,3
0.47826087,0.145363409,0.00028,0.0,0.054054054,1,0,0,0.0,0,0.0,0.0658,11,2,0,4.75e-06,0.00094162,3,0,3
0.434782609,0.040100251,0.00022,0.000496,0.027027027,1,0,0,0.0,0,0.333333333,0.0576,10,6,1,1.29e-05,0.001633987,2,0,3
0.739130435,0.097744361,0.0,2.2e-05,0.067567568,1,0,0,0.0,0,0.666666667,0.1635,17,0,0,0.0,0.001736111,1,0,3
0.52173913,0.095238095,0.00012,3.2e-05,0.121621622,5,0,0,0.0,0,0.333333333,0.3731,12,3,0,3.08e-06,0.003205128,2,0,3
0.434782609,0.110275689,0.00028,0.003752,0.054054054,4,0,0,0.0,0,0.666666667,0.4064,10,2,0,6.22e-06,0.001234568,1,0,3
0.565217391,0.087719298,0.00014,2e-05,0.081081081,1,0,0,0.0,0,1.0,0.0681,13,1,0,3.89e-06,0.002314815,2,0,3
0.434782609,0.090225564,0.00028,8.8e-05,0.054054054,4,0,0,0.0,0,1.0,0.4278,10,5,1,7.57e-06,0.001501502,4,0,3
0.739130435,0.122807018,0.0001,0.000764,0.054054054,1,0,0,0.0,0,1.0,0.0243,17,1,0,2e-06,0.001111111,2,0,3
0.739130435,0.09273183,0.01042,0.134984,0.094594595,5,0,0,0.0,0,0.666666667,0.7816,17,1,0,0.000274211,0.00255848,0,1,4
0.434782609,0.102756892,2e-05,0.00051,0.067567568,1,0,0,0.0,0,0.666666667,0.1987,10,3,0,4.76e-07,0.001653439,4,0,3
0.695652174,0.117794486,0.00012,0.000346,0.081081081,3,0,0,0.0,0,0.333333333,0.0779,16,2,0,2.5e-06,0.001736111,2,0,3
0.47826087,0.142857143,0.0003,0.000714,0.054054054,4,0,0,0.0,0,0.0,0.3125,11,4,0,5.17e-06,0.000957854,2,0,3
0.739130435,0.102756892,0.00014,0.001612,0.121621622,3,1,1,0.0,0,0.0,0.2394,17,0,0,3.33e-06,0.00297619,2,1,0
0.434782609,0.105263158,0.00026,0.000126,0.108108108,1,0,0,0.0,0,1.0,0.0597,10,6,1,6.05e-06,0.002583979,2,0,3
0.173913043,0.005012531,4e-05,0.000446,0.581081081,3,1,1,0.578947368,1,1.0,0.9622,4,2,0,1.33e-05,0.199074074,4,1,1
0.434782609,0.087719298,0.00098,0.00273,0.013513514,2,0,0,0.0,0,0.666666667,0.0326,10,3,0,2.72e-05,0.000385802,2,0,3
0.47826087,0.122807018,4e-05,0.000296,0.135135135,1,1,1,0.0,0,0.333333333,0.256,11,4,0,8e-07,0.002777778,3,1,0
0.782608696,0.102756892,0.00026,0.002152,0.094594595,1,0,0,0.0,0,0.333333333,0.0339,18,3,0,6.19e-06,0.002314815,2,0,3
0.130434783,0.0,0.00042,1.2e-05,0.527027027,1,1,1,0.368421053,1,1.0,0.8296,3,3,0,0.00042,0.541666667,2,1,1
0.652173913,0.142857143,0.00012,0.000668,0.094594595,1,0,0,0.0,0,1.0,0.1954,15,6,1,2.07e-06,0.001676245,4,0,3
0.782608696,0.135338346,0.0001,0.00042,0.040540541,2,0,0,0.0,0,0.333333333,0.0385,18,0,0,1.82e-06,0.000757576,2,0,3
0.434782609,0.137844612,2e-05,0.001794,0.081081081,1,0,0,0.0,0,1.0,0.0695,10,5,1,3.57e-07,0.001488095,3,0,3
0.695652174,0.067669173,0.00072,0.000302,0.040540541,1,0,0,0.0,0,0.0,0.0665,16,3,0,2.57e-05,0.001488095,2,0,3
0.608695652,0.145363409,0.0002,0.000814,0.121621622,1,0,0,0.0,0,0.0,0.0218,14,0,0,3.39e-06,0.002118644,2,0,3
0.52173913,0.13283208,0.00012,0.000476,0.121621622,1,0,0,0.0,0,0.0,0.0401,12,1,0,2.22e-06,0.002314815,2,0,3
0.47826087,0.110275689,0.0,2.6e-05,0.121621622,1,0,0,0.0,0,1.0,0.2024,11,6,1,0.0,0.002777778,4,0,3
0.739130435,0.147869674,0.0,0.000658,0.040540541,2,0,0,0.0,0,0.666666667,0.0496,17,6,1,0.0,0.000694444,2,0,3
0.608695652,0.085213033,0.00024,0.000714,0.027027027,2,0,0,0.0,0,0.0,0.1865,14,4,0,6.86e-06,0.000793651,0,0,3
0.782608696,0.077694236,0.00038,0.00016,0.094594595,1,0,0,0.0,0,0.0,0.0546,18,5,1,1.19e-05,0.003038194,2,0,3
0.130434783,0.002506266,4e-05,0.00019,0.743243243,2,1,1,0.263157895,1,1.0,0.7499,3,2,0,2e-05,0.381944444,2,1,1
0.782608696,0.05764411,0.00018,0.000236,0.040540541,1,0,0,0.0,0,1.0,0.03,18,5,1,7.5e-06,0.001736111,2,0,3
0.608695652,0.090225564,0.00012,0.000502,0.067567568,2,0,0,0.0,0,1.0,0.0639,14,4,0,3.24e-06,0.001876877,2,0,3
0.565217391,0.105263158,2e-05,0.000964,0.040540541,2,0,0,0.0,0,1.0,0.1215,13,1,0,4.65e-07,0.000968992,1,0,3
0.173913043,0.007518797,0.00018,0.000278,0.581081081,2,1,1,0.631578947,1,1.0,0.7866,4,6,1,4.5e-05,0.149305556,2,1,1
0.52173913,0.080200501,2e-05,0.001126,0.094594595,2,0,0,0.0,0,0.666666667,0.0229,12,6,1,6.06e-07,0.002946128,2,0,3
0.47826087,0.070175439,0.00064,4.6e-05,0.081081081,3,0,0,0.0,0,0.333333333,0.0538,11,2,0,2.21e-05,0.002873563,2,0,3
0.086956522,1.0,0.04866,0.000432,0.040540541,2,0,1,0.0,1,0.0,0.6804,2,3,0,0.00012165,0.000104167,2,1,2
0.695652174,0.142857143,6e-05,0.000958,0.067567568,3,0,0,0.0,0,0.333333333,0.0208,16,5,1,1.03e-06,0.001197318,2,0,3
0.782608696,0.152882206,8e-05,0.000234,0.027027027,1,0,0,0.0,0,1.0,0.0385,18,2,0,1.29e-06,0.000448029,2,0,3
0.391304348,0.147869674,0.00034,0.000196,0.040540541,1,0,0,0.0,0,0.666666667,0.1838,9,6,1,5.67e-06,0.000694444,4,0,3
0.652173913,0.102756892,0.00024,0.00203,0.121621622,1,1,1,0.0,0,0.666666667,0.2792,15,4,0,5.71e-06,0.00297619,2,1,0
0.52173913,0.105263158,6e-05,5.4e-05,0.067567568,2,0,0,0.0,0,1.0,0.0786,12,4,0,1.4e-06,0.001614987,2,0,3
0.173913043,1.0,0.04446,0.00065,0.067567568,5,0,1,0.0,1,0.666666667,0.9372,4,2,0,0.00011115,0.000173611,0,1,2
0.347826087,0.047619048,4e-05,0.001268,0.094594595,2,0,0,0.0,0,0.666666667,0.0398,8,3,0,2e-06,0.004861111,2,0,3
0.652173913,0.097744361,2e-05,0.00185,0.121621622,2,0,0,0.0,0,0.0,0.0432,15,6,1,5e-07,0.003125,3,0,3
0.695652174,0.110275689,2e-05,0.003942,0.094594595,2,0,0,0.0,0,0.0,0.0349,16,6,1,4.44e-07,0.002160494,2,0,3
